age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
0, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
1, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States,1
0, Private, Masters, Never-married, Tech-support, Other-relative, White, Male,0,0,25, United-States,0
0, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,0
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, ?,1
0, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,0
0, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States,1
1, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,0
0, Local-gov, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,38, United-States,0
1, Private, 7th-8th, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,0
0, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,0
0, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States,1
1, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States,1
0, ?, HS-grad, Never-married, ?, Own-child, Black, Female,0,0,20, United-States,0
0, Federal-gov, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,1,0,40, United-States,0
1, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,0
1, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,1,0,50, United-States,1
0, Private, HS-grad, Separated, Protective-serv, Not-in-family, White, Male,1,0,20, United-States,0
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,5, United-States,1
0, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States,0
0, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,36, United-States,0
0, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,50, United-States,0
0, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
0, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
0, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico,0
0, Private, Some-college, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1,50, United-States,1
0, ?, Some-college, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
1, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, 11th, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0
0, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,1,40, United-States,0
1, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, 5th-6th, Separated, Other-service, Unmarried, White, Female,0,0,40, Mexico,0
0, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Female,0,1,60, United-States,1
0, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States,1
0, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,1,0,55, United-States,0
0, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, ?,0
0, Private, 9th, Never-married, Craft-repair, Other-relative, White, Male,0,0,60, United-States,0
0, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States,0
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, United-States,0
1, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,0
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,50, England,1
0, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Female,0,0,38, United-States,0
0, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Mexico,0
1, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
0, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States,0
0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
1, Private, Bachelors, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States,0
1, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,32, United-States,0
0, ?, HS-grad, Married-civ-spouse, ?, Husband, White, Male,1,0,6, United-States,0
0, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,0
0, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States,1
0, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
0, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
0, ?, 9th, Divorced, ?, Not-in-family, White, Female,0,0,35, United-States,0
0, ?, 7th-8th, Widowed, ?, Not-in-family, White, Female,0,1,40, ?,0
1, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
0, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, United-States,0
0, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0
1, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
0, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
0, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
0, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,1,0,40, United-States,0
1, Private, Some-college, Widowed, Tech-support, Not-in-family, White, Female,0,0,16, United-States,0
0, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, India,1
0, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
0, Local-gov, Masters, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
1, Self-emp-not-inc, HS-grad, Divorced, Other-service, Other-relative, White, Female,0,0,40, United-States,0
1, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
0, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1,38, United-States,0
0, State-gov, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
1, ?, Masters, Never-married, ?, Not-in-family, White, Female,0,0,3, United-States,0
0, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0
0, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
0, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States,0
0, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,0
0, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
1, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
1, Private, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
1, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
0, Private, 10th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,60, India,0
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States,1
0, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,1,15, United-States,0
0, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1,50, United-States,0
1, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,40, United-States,1
0, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,70, United-States,0
0, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,32, United-States,0
0, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
0, ?, Some-college, Never-married, ?, Unmarried, White, Female,0,0,40, United-States,0
1, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,55, ?,1
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States,0
1, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, Canada,0
1, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
1, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
0, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
0, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,37, United-States,0
0, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,0
0, Private, 12th, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, United-States,0
0, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Unmarried, White, Male,1,0,40, United-States,1
0, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
1, ?, HS-grad, Married-civ-spouse, ?, Husband, White, Male,0,0,41, United-States,1
0, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Columbia,0
0, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1,40, United-States,1
0, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
1, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
1, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
0, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
0, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,0
0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,1,0,40, India,1
0, Private, Some-college, Divorced, Sales, Own-child, Black, Female,0,0,40, United-States,0
1, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
1, Self-emp-inc, Bachelors, Divorced, Farming-fishing, Unmarried, White, Male,0,0,50, United-States,0
0, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,0
0, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,1,0,40, Japan,0
1, ?, Some-college, Married-civ-spouse, ?, Husband, White, Male,0,0,40, ?,1
0, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,36, Jamaica,0
1, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
1, State-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
0, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
1, Private, 11th, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,35, United-States,1
0, Private, Assoc-acdm, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,1
0, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States,0
0, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Peru,0
0, ?, HS-grad, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
0, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Other-relative, White, Male,0,0,30, United-States,0
0, ?, 11th, Never-married, ?, Own-child, Black, Female,0,0,40, United-States,0
0, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
0, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, ?,0
1, Federal-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States,0
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Cuba,0
1, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
1, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,44, United-States,0
0, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States,0
0, Federal-gov, Some-college, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,45, Outlying-US(Guam-USVI-etc),0
1, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
0, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States,0
0, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States,0
0, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,0
0, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,1,0,40, United-States,0
1, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States,0
0, Private, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1,40, United-States,1
0, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Female,0,0,37, United-States,0
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
0, Private, 7th-8th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,42, United-States,0
0, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,84, United-States,1
0, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,0
0, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,42, United-States,0
0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
1, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Female,0,0,40, United-States,0
1, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,45, ?,1
1, Self-emp-inc, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Italy,0
0, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,0
0, ?, 9th, Never-married, ?, Own-child, White, Female,0,0,12, United-States,0
1, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Male,0,0,60, United-States,0
0, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States,0
0, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
1, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,1,0,40, United-States,1
0, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1,40, Japan,1
0, ?, 10th, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
0, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,55, United-States,0
0, ?, Some-college, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
1, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
0, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
0, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
1, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,84, United-States,1
0, Private, 1st-4th, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Mexico,0
0, Private, Doctorate, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba,0
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Laos,0
0, Private, 9th, Never-married, Other-service, Unmarried, White, Male,0,0,30, Mexico,0
0, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,45, United-States,0
0, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,50, United-States,1
1, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,1,0,40, England,0
0, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States,0
0, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
1, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,35, United-States,1
0, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,50, United-States,0
0, Private, 12th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, ?,0
0, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States,0
0, Private, 9th, Never-married, Handlers-cleaners, Own-child, Black, Male,1,0,40, United-States,0
0, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Male,1,0,40, United-States,0
0, ?, HS-grad, Never-married, ?, Not-in-family, White, Female,0,0,36, United-States,0
0, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
1, Private, 7th-8th, Widowed, Other-service, Unmarried, White, Male,0,0,30, United-States,0
0, Local-gov, HS-grad, Separated, Transport-moving, Own-child, White, Female,0,0,25, United-States,0
0, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1,40, United-States,0
0, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,30, United-States,0
0, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1,60, Taiwan,1
1, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
0, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States,0
0, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, ?,0
0, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,42, United-States,1
1, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
0, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
1, Private, 12th, Divorced, Transport-moving, Other-relative, Black, Male,0,0,35, United-States,0
0, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, Canada,1
1, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
1, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
0, Private, 7th-8th, Never-married, Other-service, Own-child, White, Male,0,0,33, United-States,0
0, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
0, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States,0
0, Private, Assoc-acdm, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,30, United-States,0
0, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,24, United-States,0
0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,1
0, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1,50, United-States,1
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States,1
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0
1, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
1, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,0
0, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
1, Self-emp-inc, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States,0
1, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
0, ?, 10th, Never-married, ?, Own-child, White, Female,0,0,38, United-States,0
0, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,50, United-States,1
0, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1,0,40, United-States,0
0, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,1
1, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,1,0,40, United-States,1
0, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,6, South,0
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
0, Private, 11th, Never-married, Other-service, Other-relative, White, Male,0,0,30, Mexico,0
0, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States,0
1, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1,40, United-States,1
1, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States,0
1, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico,0
1, Private, Preschool, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,0
0, ?, Bachelors, Widowed, ?, Not-in-family, Other, Female,0,0,35, United-States,0
1, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,0
0, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,1,0,35, United-States,1
0, Private, 7th-8th, Widowed, Protective-serv, Not-in-family, White, Male,0,0,30, United-States,0
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,0
0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
1, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
0, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, United-States,0
0, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States,0
0, ?, Masters, Widowed, ?, Not-in-family, White, Male,0,0,6, United-States,0
0, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, Nicaragua,0
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
0, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,4, United-States,0
0, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,0
0, Private, 11th, Never-married, Other-service, Other-relative, White, Female,0,0,12, United-States,0
0, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States,1
0, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States,0
1, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,0
0, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,0
0, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
1, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, United-States,0
0, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,38, United-States,0
1, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
